Date,Nominal Price,Net Change,Change (%),Bid,Ask,P/E(x),High,Low,Previous Close,Share Volume (000),Turnover (000),Lot Size
2018-07-12,0.6,,,0.59,0.6,,0.6,0.59,0.6,1035.0,618.0,
2018-07-11,0.6,,,0.59,0.6,,0.6,0.6,0.6,675.0,405.0,
2018-07-10,0.6,,,0.59,0.6,,0.6,0.59,0.6,610.0,366.0,
2018-07-09,0.6,,,0.59,0.61,,0.6,0.6,0.61,245.0,147.0,
2018-07-06,0.61,,,0.6,0.61,,0.62,0.6,0.61,595.0,361.0,
2018-07-05,0.61,,,0.6,0.62,,0.64,0.61,0.64,1550.0,965.0,
2018-07-04,0.64,,,0.63,0.64,,0.65,0.63,0.64,1500.0,960.0,
2018-07-03,0.64,,,0.64,0.65,,0.66,0.64,0.66,4905.0,3152.0,
2018-06-29,0.66,,,0.65,0.66,,0.68,0.65,0.68,1390.0,922.0,
2018-06-28,0.68,,,0.68,0.69,,0.71,0.67,0.72,1290.0,886.0,
2018-06-27,0.72,,,0.72,0.73,,0.74,0.72,0.73,2210.0,1607.0,
2018-06-26,0.73,,,0.73,0.74,,0.74,0.73,0.74,1940.0,1427.0,
2018-06-25,0.74,,,0.74,0.75,,0.75,0.74,0.75,1685.0,1248.0,
2018-06-22,0.75,,,0.74,0.76,,0.76,0.74,0.75,342.0,255.0,
2018-06-21,0.75,,,0.74,0.76,,0.75,0.74,0.75,2385.0,1787.0,
2018-06-20,0.75,,,0.75,0.76,,0.76,0.73,0.73,2990.0,2237.0,
2018-06-19,0.73,,,0.73,0.75,,0.76,0.73,0.76,8060.0,6010.0,
2018-06-15,0.76,,,0.75,0.76,,0.76,0.75,0.76,1090.0,828.0,
2018-06-14,0.76,,,0.74,0.76,,0.76,0.74,0.74,2435.0,1834.0,
2018-06-13,0.74,,,0.73,0.75,,0.74,0.73,0.73,4770.0,3530.0,
2018-06-12,0.73,,,0.73,0.74,,0.74,0.73,0.72,1320.0,972.0,
2018-06-11,0.72,,,0.72,0.73,,0.72,0.71,0.73,1055.0,759.0,
2018-06-08,0.73,,,0.73,0.74,,0.73,0.71,0.72,2405.0,1744.0,
2018-06-07,0.72,,,0.72,0.73,,0.72,0.71,0.72,2465.0,1764.0,
2018-06-06,0.72,,,0.72,0.73,,0.72,0.71,0.72,2615.0,1876.0,
2018-06-05,0.72,,,0.71,0.72,,0.72,0.71,0.71,4525.0,3235.0,
2018-06-04,0.71,,,0.71,0.72,,0.72,0.71,0.71,4055.0,2880.0,
2018-06-01,0.71,,,0.7,0.71,,0.71,0.69,0.7,2785.0,1946.0,
2018-05-31,0.7,,,0.69,0.7,,0.71,0.67,0.67,5845.0,4015.0,
2018-05-30,0.67,,,0.67,0.68,,0.69,0.66,0.67,915.0,613.0,
2018-05-29,0.67,,,0.66,0.68,,0.68,0.64,0.65,6025.0,4003.0,
2018-05-28,0.65,,,0.65,0.66,,0.65,0.63,0.64,1535.0,990.0,
2018-05-25,0.64,,,0.64,0.65,,0.64,0.63,0.63,1915.0,1218.0,
2018-05-24,0.63,,,0.63,0.64,,0.64,0.62,0.63,3740.0,2354.0,
2018-05-23,0.63,,,0.63,0.64,,0.64,0.62,0.63,1560.0,986.0,
2018-05-21,0.63,,,0.63,0.64,,0.63,0.63,0.63,2145.0,1351.0,
2018-05-18,0.63,,,0.63,0.64,,0.64,0.62,0.63,1640.0,1033.0,
2018-05-17,0.63,,,0.63,0.64,,0.64,0.62,0.63,1490.0,941.0,
2018-05-16,0.63,,,0.63,0.64,,0.63,0.62,0.63,2280.0,1436.0,
2018-05-15,0.63,,,0.63,0.64,,0.64,0.62,0.63,3315.0,2088.0,
2018-05-14,0.63,,,0.63,0.64,,0.64,0.62,0.63,4370.0,2755.0,
2018-05-11,0.63,,,0.62,0.63,,0.63,0.62,0.63,2200.0,1374.0,
2018-05-10,0.63,,,0.62,0.63,,0.63,0.62,0.63,3180.0,1990.0,
2018-05-09,0.63,,,0.62,0.63,,0.63,0.62,0.63,3855.0,2409.0,
2018-05-08,0.63,,,0.63,0.64,,0.63,0.62,0.62,2635.0,1650.0,
2018-05-07,0.62,,,0.62,0.63,,0.62,0.61,0.63,6840.0,4237.0,
2018-05-04,0.63,,,0.62,0.63,,0.63,0.62,0.63,2260.0,1419.0,
2018-05-03,0.63,,,0.63,0.64,,0.63,0.62,0.63,1550.0,974.0,
2018-05-02,0.63,,,0.62,0.64,,0.64,0.62,0.63,1810.0,1135.0,
2018-04-30,0.63,,,0.62,0.63,,0.63,0.63,0.62,1300.0,811.0,
2018-04-27,0.62,,,0.62,0.63,,0.62,0.62,0.62,660.0,409.0,
2018-04-26,0.62,,,0.62,0.63,,0.63,0.62,0.62,1430.0,891.0,
2018-04-25,0.62,,,0.62,0.63,,0.63,0.6,0.63,8083.0,4963.0,
2018-04-24,0.63,,,0.62,0.63,,0.63,0.62,0.62,3195.0,1985.0,
2018-04-23,0.62,,,0.62,0.63,,0.62,0.62,0.62,2700.0,1674.0,
2018-04-20,0.62,,,0.62,0.63,,0.66,0.62,0.66,7230.0,4615.0,
2018-04-19,0.66,,,0.66,0.67,,0.66,0.66,0.66,2700.0,1782.0,
2018-04-18,0.66,,,0.66,0.67,,0.66,0.66,0.66,2260.0,1492.0,
2018-04-17,0.66,,,0.65,0.66,,0.67,0.66,0.66,2585.0,1706.0,
2018-04-16,0.66,,,0.66,0.67,,0.67,0.66,0.67,2380.0,1571.0,
2018-04-13,0.67,,,0.66,0.68,,0.68,0.66,0.66,1440.0,957.0,
2018-04-12,0.66,,,0.65,0.66,,0.66,0.65,0.66,1720.0,1131.0,
2018-04-11,0.66,,,0.64,0.66,,0.66,0.65,0.66,770.0,501.0,
2018-04-10,0.66,,,0.66,0.67,,0.67,0.65,0.66,1285.0,841.0,
2018-04-09,0.66,,,0.66,0.67,,0.66,0.65,0.64,2565.0,1685.0,
2018-04-06,0.64,,,0.64,0.65,,0.65,0.64,0.64,870.0,561.0,
2018-04-04,0.64,,,0.64,0.65,,0.66,0.64,0.64,3505.0,2270.0,
2018-04-03,0.64,,,0.64,0.65,,0.65,0.64,0.65,340.0,218.0,
2018-03-29,0.65,,,0.64,0.65,,0.65,0.64,0.65,320.0,206.0,
2018-03-28,0.65,,,0.64,0.65,,0.65,0.64,0.64,606.0,389.0,
2018-03-27,0.64,,,0.63,0.64,,0.65,0.64,0.64,1860.0,1191.0,
2018-03-26,0.64,,,0.64,0.65,,0.65,0.63,0.65,620.0,397.0,
2018-03-23,0.65,,,0.64,0.66,,0.67,0.65,0.66,2440.0,1604.0,
2018-03-22,0.66,,,0.66,0.67,,0.68,0.66,0.66,3425.0,2290.0,
2018-03-21,0.66,,,0.66,0.67,,0.67,0.66,0.66,3050.0,2013.0,
2018-03-20,0.66,,,0.65,0.67,,0.66,0.65,0.66,5200.0,3428.0,
2018-03-19,0.66,,,0.64,0.66,,0.66,0.64,0.64,3780.0,2457.0,
2018-03-16,0.64,,,0.64,0.66,,0.66,0.64,0.65,2995.0,1946.0,
2018-03-15,0.65,,,0.65,0.66,,0.65,0.64,0.64,1820.0,1179.0,
2018-03-14,0.64,,,0.64,0.65,,0.66,0.64,0.64,1520.0,979.0,
2018-03-13,0.64,,,0.64,0.65,,0.66,0.64,0.65,3075.0,1997.0,
2018-03-12,0.65,,,0.65,0.66,,0.66,0.65,0.65,3635.0,2364.0,
2018-03-09,0.65,,,0.65,0.66,,0.67,0.65,0.65,1595.0,1047.0,
2018-03-08,0.65,,,0.65,0.67,,0.66,0.65,0.65,3195.0,2085.0,
2018-03-07,0.65,,,0.65,0.66,,0.67,0.65,0.66,260.0,170.0,
2018-03-06,0.66,,,0.66,0.67,,0.67,0.65,0.65,1570.0,1036.0,
2018-03-05,0.65,,,0.65,0.66,,0.66,0.65,0.66,1930.0,1270.0,
2018-03-02,0.66,,,0.66,0.67,,0.66,0.65,0.66,2475.0,1631.0,
2018-03-01,0.66,,,0.66,0.67,,0.66,0.64,0.65,10770.0,6978.0,
2018-02-28,0.65,,,0.64,0.65,,0.67,0.64,0.67,5345.0,3509.0,
2018-02-27,0.67,,,0.66,0.67,,0.69,0.65,0.69,6875.0,4603.0,
2018-02-26,0.69,,,0.69,0.7,,0.7,0.69,0.7,1510.0,1051.0,
2018-02-23,0.7,,,0.7,0.71,,0.7,0.7,0.7,615.0,431.0,
2018-02-22,0.7,,,0.7,0.71,,0.72,0.69,0.71,1000.0,695.0,
2018-02-21,0.71,,,0.69,0.71,,0.71,0.69,0.7,1030.0,724.0,
2018-02-20,0.7,,,0.7,0.71,,0.7,0.7,0.7,155.0,109.0,
2018-02-15,0.7,,,0.69,0.7,,0.71,0.69,0.69,105.0,73.0,
2018-02-14,0.69,,,0.69,0.71,,0.72,0.69,0.7,790.0,546.0,
2018-02-13,0.7,,,0.69,0.7,,0.7,0.7,0.68,1280.0,896.0,
2018-02-12,0.68,,,0.68,0.69,,0.69,0.67,0.67,1140.0,773.0,
2018-02-09,0.67,,,0.67,0.68,,0.68,0.67,0.69,1396.0,947.0,
2018-02-08,0.69,,,0.69,0.7,,0.7,0.68,0.69,510.0,352.0,
2018-02-07,0.69,,,0.69,0.7,,0.69,0.68,0.68,1525.0,1045.0,
2018-02-06,0.68,,,0.68,0.69,,0.69,0.67,0.7,3305.0,2236.0,
2018-02-05,0.7,,,0.7,0.71,,0.71,0.7,0.7,2655.0,1866.0,
2018-02-02,0.7,,,0.7,0.71,,0.71,0.7,0.7,1610.0,1132.0,
2018-02-01,0.7,,,0.7,0.71,,0.75,0.7,0.75,8640.0,6268.0,
2018-01-31,0.75,,,0.75,0.76,,0.76,0.74,0.75,2625.0,1974.0,
2018-01-30,0.75,,,0.75,0.76,,0.76,0.74,0.74,3295.0,2470.0,
2018-01-29,0.74,,,0.74,0.75,,0.75,0.73,0.75,4885.0,3614.0,
2018-01-26,0.75,,,0.75,0.76,,0.77,0.74,0.76,5470.0,4125.0,
2018-01-25,0.76,,,0.76,0.78,,0.78,0.75,0.76,6320.0,4879.0,
2018-01-24,0.76,,,0.76,0.77,,0.79,0.76,0.77,1610.0,1246.0,
2018-01-23,0.77,,,0.77,0.78,,0.78,0.74,0.74,15420.0,11775.0,
2018-01-22,0.74,,,0.73,0.74,,0.74,0.73,0.72,3684.0,2696.0,
2018-01-19,0.72,,,0.72,0.73,,0.73,0.72,0.72,2055.0,1491.0,
2018-01-18,0.72,,,0.72,0.73,,0.73,0.71,0.73,4505.0,3251.0,
2018-01-17,0.73,,,0.72,0.74,,0.75,0.72,0.74,9500.0,6922.0,
2018-01-16,0.74,,,0.74,0.75,,0.75,0.74,0.75,1645.0,1231.0,
2018-01-15,0.75,,,0.74,0.75,,0.78,0.74,0.78,7895.0,6007.0,
2018-01-12,0.78,,,0.77,0.78,,0.78,0.77,0.78,7740.0,6013.0,
2018-01-11,0.78,,,0.77,0.78,,0.79,0.77,0.78,9270.0,7202.0,
2018-01-10,0.78,,,0.77,0.78,,0.8,0.74,0.8,22080.0,17080.0,
2018-01-09,0.8,,,0.79,0.8,,0.8,0.78,0.78,12608.0,9957.0,
2018-01-08,0.78,,,0.78,0.79,,0.79,0.76,0.77,8445.0,6568.0,
2018-01-05,0.77,,,0.77,0.78,,0.78,0.75,0.76,12460.0,9507.0,
2018-01-04,0.76,,,0.75,0.76,,0.76,0.74,0.74,23415.0,17517.0,
2018-01-03,0.74,,,0.73,0.74,,0.75,0.73,0.73,24005.0,17641.0,
2018-01-02,0.73,,,0.72,0.73,,0.73,0.71,0.71,15415.0,11126.0,
2017-12-29,0.71,,,0.71,0.72,,0.72,0.7,0.7,9990.0,7100.0,
2017-12-28,0.7,,,0.7,0.71,,0.71,0.66,0.66,20060.0,13941.0,
2017-12-27,0.66,,,0.65,0.66,,0.75,0.65,0.7,53197.0,37335.0,
2017-12-22,0.7,,,0.69,0.7,,0.75,0.69,0.71,38090.0,27404.0,
2017-12-21,0.71,,,0.7,0.71,,0.72,0.68,0.69,21745.0,15147.0,
2017-12-20,0.69,,,0.68,0.69,,0.69,0.66,0.68,16625.0,11342.0,
2017-12-19,0.68,,,0.67,0.68,,0.68,0.65,0.67,9965.0,6609.0,
2017-12-18,0.67,,,0.66,0.67,,0.7,0.65,0.68,18716.0,12765.0,
2017-12-15,0.68,,,0.67,0.68,,0.72,0.65,0.71,38180.0,25624.0,
2017-12-14,0.71,,,0.7,0.71,,0.77,0.71,0.74,27340.0,20240.0,
2017-12-13,0.74,,,0.73,0.74,,0.74,0.67,0.67,29025.0,20734.0,
2017-12-12,0.67,,,0.67,0.68,,0.7,0.67,0.7,16270.0,11171.0,
2017-12-11,0.7,,,0.69,0.7,,0.71,0.64,0.64,39635.0,27215.0,
2017-12-08,0.64,,,0.63,0.65,,0.65,0.61,0.61,7185.0,4535.0,
2017-12-07,0.61,,,0.61,0.62,,0.62,0.61,0.62,1850.0,1133.0,
2017-12-06,0.62,,,0.6,0.62,,0.64,0.6,0.62,6845.0,4207.0,
2017-12-05,0.62,,,0.62,0.63,,0.64,0.61,0.63,17525.0,11037.0,
2017-12-04,0.63,,,0.63,0.64,,0.65,0.63,0.64,7020.0,4489.0,
2017-12-01,0.64,,,0.63,0.64,,0.66,0.63,0.64,16400.0,10556.0,
2017-11-30,0.64,,,0.63,0.64,,0.64,0.61,0.62,5990.0,3778.0,
2017-11-29,0.62,,,0.62,0.63,,0.64,0.62,0.62,14175.0,8950.0,
2017-11-28,0.62,,,0.61,0.62,,0.64,0.58,0.59,40975.0,25033.0,
2017-11-27,0.59,,,0.58,0.59,,0.59,0.56,0.56,11270.0,6499.0,
2017-11-24,0.56,,,0.56,0.57,,0.56,0.55,0.55,5800.0,3226.0,
2017-11-23,0.55,,,0.55,0.56,,0.56,0.54,0.55,6480.0,3573.0,
2017-11-22,0.55,,,0.55,0.56,,0.56,0.53,0.55,12630.0,6867.0,
2017-11-21,0.55,,,0.54,0.55,,0.56,0.485,0.51,62615.0,33071.0,
2017-11-20,0.51,,,0.52,0.53,,0.55,0.5,0.48,151505.0,79565.0,
2017-11-17,0.48,,,0.475,0.48,,0.57,0.45,0.53,48685.0,25758.0,
2017-11-16,0.53,,,0.53,0.54,,0.54,0.52,0.52,9660.0,5154.0,
2017-11-15,0.52,,,0.52,0.53,,0.54,0.52,0.54,5290.0,2807.0,
2017-11-14,0.54,,,0.54,0.55,,0.55,0.54,0.55,1510.0,816.0,
2017-11-13,0.55,,,0.54,0.55,,0.55,0.54,0.54,2615.0,1416.0,
2017-11-10,0.54,,,0.54,0.55,,0.55,0.54,0.54,875.0,478.0,
2017-11-09,0.54,,,0.54,0.55,,0.55,0.54,0.54,2375.0,1294.0,
2017-11-08,0.54,,,0.54,0.55,,0.54,0.54,0.54,2320.0,1253.0,
2017-11-07,0.54,,,0.54,0.55,,0.54,0.53,0.53,662.0,357.0,
2017-11-06,0.53,,,0.53,0.54,,0.54,0.53,0.53,1080.0,579.0,
2017-11-03,0.53,,,0.53,0.54,,0.54,0.53,0.54,3635.0,1940.0,
2017-11-02,0.54,0.01,1.887,0.54,0.55,3.87,0.54,0.53,0.53,4880.0,2618.0,5000.0
2017-11-01,0.53,-0.01,-1.852,0.53,0.54,3.8,0.54,0.53,0.54,6540.0,3530.0,5000.0
2017-10-31,0.54,-0.01,-1.818,0.54,0.55,3.87,0.55,0.53,0.55,7008.0,3804.0,5000.0
2017-10-30,0.55,0.0,0.0,0.55,0.56,3.95,0.56,0.55,0.55,4910.0,2739.0,5000.0
2017-10-27,0.55,-0.01,-1.786,0.55,0.56,3.95,0.57,0.55,0.56,8165.0,4554.0,5000.0
2017-10-26,0.56,-0.02,-3.448,0.55,0.56,4.02,0.59,0.55,0.58,16945.0,9648.0,5000.0
2017-10-25,0.58,0.01,1.754,0.58,0.59,4.16,0.59,0.57,0.57,8955.0,5196.0,5000.0
2017-10-24,0.57,0.01,1.786,0.57,0.59,4.09,0.59,0.57,0.56,18700.0,10830.0,5000.0
2017-10-23,0.56,0.01,1.818,0.56,0.57,4.02,0.58,0.55,0.55,20640.0,11614.0,5000.0
2017-10-20,0.55,-0.01,-1.786,0.55,0.56,3.95,0.57,0.55,0.56,19900.0,11228.0,5000.0
2017-10-19,0.56,0.02,3.704,0.56,0.57,4.02,0.57,0.54,0.54,22245.0,12411.0,5000.0
2017-10-18,0.54,0.02,3.846,0.54,0.55,3.87,0.55,0.53,0.52,12465.0,6725.0,5000.0
2017-10-17,0.52,0.0,0.0,0.52,0.53,3.73,0.53,0.52,0.52,11430.0,6048.0,5000.0
2017-10-16,0.52,0.01,1.961,0.52,0.53,3.73,0.54,0.52,0.51,11379.0,6030.0,5000.0
2017-10-13,0.51,0.01,2.0,0.51,0.52,3.66,0.53,0.51,0.5,11480.0,5985.0,5000.0
2017-10-12,0.5,-0.04,-7.407,0.5,0.51,3.59,0.54,0.5,0.54,12480.0,6532.0,5000.0
2017-10-11,0.54,0.0,0.0,0.53,0.54,3.87,0.55,0.53,0.54,5110.0,2769.0,5000.0
2017-10-10,0.54,0.01,1.887,0.54,0.55,3.87,0.55,0.54,0.53,825.0,447.0,5000.0
2017-10-09,0.53,0.0,0.0,0.53,0.54,3.8,0.54,0.53,0.53,3100.0,1674.0,5000.0
2017-10-04,0.55,-0.02,-3.509,0.53,0.55,3.95,0.57,0.54,0.57,7295.0,4026.0,5000.0
2017-10-03,0.57,0.0,0.0,0.56,0.57,4.09,0.58,0.56,0.57,7385.0,4198.0,5000.0
2017-09-29,0.57,0.0,0.0,0.57,0.58,4.09,0.59,0.57,0.57,4905.0,2830.0,5000.0
2017-09-28,0.57,0.02,3.636,0.56,0.58,4.09,0.58,0.55,0.55,7420.0,4197.0,5000.0
2017-09-27,0.55,0.0,0.0,0.55,0.56,3.95,0.57,0.55,0.55,9970.0,5608.0,5000.0
2017-09-26,0.55,0.01,1.852,0.55,0.56,3.95,0.57,0.55,0.54,6168.0,3439.0,5000.0
2017-09-25,0.54,0.01,1.887,0.54,0.56,3.87,0.57,0.54,0.53,10110.0,5596.0,5000.0
2017-09-22,0.53,-0.01,-1.852,0.53,0.54,3.8,0.55,0.53,0.54,5555.0,2989.0,5000.0
2017-09-21,0.54,-0.01,-1.818,0.53,0.54,3.87,0.56,0.53,0.55,7630.0,4143.0,5000.0
2017-09-20,0.55,-0.03,-5.172,0.55,0.56,3.95,0.57,0.55,0.58,5835.0,3274.0,5000.0
2017-09-19,0.58,-0.01,-1.695,0.57,0.58,3.01,0.59,0.57,0.59,3445.0,2003.0,5000.0
2017-09-18,0.59,0.01,1.724,0.58,0.59,3.06,0.6,0.58,0.58,5535.0,3269.0,5000.0
2017-09-15,0.58,0.02,3.571,0.58,0.59,3.01,0.59,0.56,0.56,6405.0,3693.0,5000.0
2017-09-14,0.56,0.02,3.704,0.56,0.57,2.91,0.57,0.54,0.54,2450.0,1364.0,5000.0
2017-09-13,0.54,0.0,0.0,0.54,0.55,2.8,0.55,0.54,0.54,5967.0,3233.0,5000.0
2017-09-12,0.54,-0.03,-5.263,0.54,0.55,2.8,0.56,0.54,0.57,8405.0,4617.0,5000.0
2017-09-11,0.57,0.0,0.0,0.56,0.57,2.96,0.59,0.56,0.57,11795.0,6697.0,5000.0
2017-09-08,0.57,-0.01,-1.724,0.57,0.58,2.96,0.61,0.57,0.58,8975.0,5297.0,5000.0
2017-09-07,0.58,0.085,17.172,0.58,0.6,3.01,0.6,0.52,0.495,44670.0,25145.0,5000.0
2017-09-06,0.495,-0.005,-1.0,0.49,0.495,2.57,0.52,0.49,0.5,9131.0,4564.0,5000.0
2017-09-05,0.5,0.005,1.01,0.5,0.51,2.59,0.52,0.5,0.495,3535.0,1790.0,5000.0
2017-09-04,0.495,-0.005,-1.0,0.495,0.51,2.57,0.51,0.495,0.5,9375.0,4701.0,5000.0
2017-09-01,0.5,0.0,0.0,0.5,0.51,2.59,0.5,0.495,0.5,1210.0,604.0,5000.0
2017-08-31,0.5,0.01,2.041,0.495,0.51,2.59,0.5,0.485,0.49,3495.0,1740.0,5000.0
2017-08-30,0.49,-0.01,-2.0,0.49,0.495,2.54,0.5,0.49,0.5,2630.0,1310.0,5000.0
2017-08-29,0.5,0.0,0.0,0.5,0.51,2.59,0.5,0.5,0.5,2745.0,1373.0,5000.0
2017-08-28,0.5,-0.01,-1.961,0.5,0.51,2.59,0.51,0.5,0.51,1230.0,623.0,5000.0
2017-08-25,0.51,0.0,0.0,0.51,0.52,2.65,0.51,0.51,0.51,220.0,112.0,5000.0
2017-08-24,0.51,0.01,2.0,0.51,0.52,2.65,0.52,0.51,0.5,785.0,404.0,5000.0
2017-08-23,0.5,0.0,0.0,,,2.59,,,0.5,0.0,0.0,5000.0
2017-08-22,0.5,0.0,0.0,0.5,0.52,2.59,0.52,0.5,0.5,1430.0,729.0,5000.0
2017-08-21,0.5,0.0,0.0,0.5,0.51,2.59,0.52,0.5,0.5,3890.0,2004.0,5000.0
2017-08-18,0.5,0.0,0.0,0.5,0.51,2.59,0.52,0.5,0.5,350.0,180.0,5000.0
2017-08-17,0.5,0.0,0.0,0.5,0.51,2.59,0.53,0.5,0.5,2355.0,1212.0,5000.0
2017-08-16,0.5,-0.01,-1.961,0.5,0.51,2.59,0.53,0.5,0.51,2945.0,1506.0,5000.0
2017-08-15,0.51,-0.04,-7.273,0.5,0.51,2.65,0.56,0.51,0.55,2835.0,1527.0,5000.0
2017-08-14,0.55,0.0,0.0,0.55,0.56,2.85,0.56,0.55,0.55,1005.0,561.0,5000.0
2017-08-11,0.55,-0.01,-1.786,0.55,0.56,2.85,0.56,0.54,0.56,2380.0,1310.0,5000.0
2017-08-10,0.56,0.0,0.0,0.55,0.56,2.91,0.58,0.55,0.56,5510.0,3114.0,5000.0
2017-08-09,0.56,-0.02,-3.448,0.56,0.57,2.91,0.59,0.55,0.58,8425.0,4738.0,5000.0
2017-08-08,0.58,0.05,9.434,0.57,0.58,3.01,0.59,0.54,0.53,7105.0,4006.0,5000.0
2017-08-07,0.53,0.04,8.163,0.53,0.54,2.75,0.54,0.51,0.49,4260.0,2245.0,5000.0
2017-08-04,0.49,-0.02,-3.922,0.49,0.495,2.54,0.52,0.455,0.51,27770.0,13566.0,5000.0
2017-08-03,0.51,0.01,2.0,0.5,0.51,2.65,0.52,0.5,0.5,1520.0,778.0,5000.0
2017-08-02,0.5,-0.01,-1.961,0.5,0.51,2.59,0.51,0.5,0.51,4770.0,2432.0,5000.0
2017-08-01,0.51,-0.03,-5.556,0.51,0.52,2.65,0.53,0.51,0.54,8805.0,4572.0,5000.0
2017-07-31,0.54,-0.01,-1.818,0.53,0.54,2.8,0.57,0.53,0.55,3765.0,2058.0,5000.0
2017-07-28,0.55,-0.03,-5.172,0.55,0.56,2.85,0.58,0.54,0.58,13695.0,7609.0,5000.0
2017-07-27,0.58,-0.03,-4.918,0.57,0.58,3.01,0.62,0.57,0.61,10225.0,6040.0,5000.0
2017-07-26,0.61,-0.01,-1.613,0.61,0.62,3.17,0.62,0.6,0.62,1350.0,824.0,5000.0
2017-07-25,0.62,-0.03,-4.615,0.62,0.63,3.22,0.64,0.62,0.65,2995.0,1887.0,5000.0
2017-07-24,0.65,-0.01,-1.515,0.64,0.65,3.37,0.66,0.65,0.66,2130.0,1385.0,5000.0
2017-07-21,0.66,0.01,1.538,0.65,0.66,3.43,0.66,0.65,0.65,1760.0,1147.0,5000.0
2017-07-20,0.65,0.0,0.0,0.65,0.66,3.37,0.65,0.65,0.65,436.0,283.0,5000.0
2017-07-19,0.65,0.01,1.563,0.64,0.65,3.37,0.65,0.64,0.64,2310.0,1497.0,5000.0
2017-07-18,0.64,0.0,0.0,0.63,0.64,3.32,0.65,0.62,0.64,3000.0,1912.0,5000.0
2017-07-17,0.64,0.0,0.0,0.63,0.64,3.32,0.66,0.64,0.64,6550.0,4249.0,5000.0
2017-07-14,0.64,0.01,1.587,0.63,0.64,3.32,0.64,0.63,0.63,2615.0,1663.0,5000.0
2017-07-13,0.63,0.0,0.0,0.62,0.63,3.27,0.64,0.63,0.63,3165.0,1997.0,5000.0
2017-07-12,0.63,0.02,3.279,0.62,0.63,3.27,0.64,0.61,0.61,2835.0,1771.0,5000.0
2017-07-11,0.61,0.01,1.667,0.6,0.61,3.17,0.61,0.59,0.6,13645.0,7579.0,5000.0
2017-07-10,0.6,0.0,0.0,0.59,0.6,3.11,0.61,0.58,0.6,3697.0,2197.0,5000.0
2017-07-07,0.6,0.03,5.263,0.59,0.6,3.11,0.61,0.58,0.57,3925.0,2327.0,5000.0
2017-07-06,0.57,0.0,0.0,0.57,0.58,2.96,0.59,0.57,0.57,3300.0,1903.0,5000.0
2017-07-05,0.57,0.0,0.0,0.56,0.58,2.96,0.59,0.57,0.57,3270.0,1898.0,5000.0
2017-07-04,0.57,0.0,0.0,0.56,0.57,2.96,0.58,0.56,0.57,1262.0,714.0,5000.0
2017-07-03,0.57,0.01,1.786,0.56,0.57,2.96,0.58,0.55,0.56,5155.0,2915.0,5000.0
2017-06-30,0.56,-0.04,-6.667,0.56,0.57,2.91,0.6,0.56,0.6,4665.0,2698.0,5000.0
2017-06-29,0.6,-0.01,-1.639,0.59,0.6,3.11,0.61,0.59,0.61,4725.0,2824.0,5000.0
2017-06-28,0.61,-0.01,-1.613,0.6,0.62,3.17,0.62,0.6,0.62,2598.0,1571.0,5000.0
2017-06-27,0.62,-0.01,-1.587,0.61,0.62,3.22,0.64,0.62,0.63,4370.0,2721.0,5000.0
2017-06-26,0.63,0.0,0.0,0.63,0.64,3.27,0.69,0.63,0.63,6080.0,3925.0,5000.0
2017-06-23,0.63,-0.01,-1.563,0.63,0.64,3.27,0.63,0.62,0.64,1995.0,1255.0,5000.0
2017-06-22,0.64,0.01,1.587,0.63,0.64,3.32,0.64,0.62,0.63,3870.0,2445.0,5000.0
2017-06-21,0.63,-0.01,-1.563,0.62,0.63,3.27,0.63,0.63,0.64,1290.0,813.0,5000.0
2017-06-20,0.64,-0.01,-1.538,0.63,0.64,3.32,0.64,0.63,0.65,2820.0,1796.0,5000.0
2017-06-19,0.65,0.0,0.0,0.64,0.65,3.37,0.65,0.64,0.65,1620.0,1044.0,5000.0
2017-06-16,0.65,0.0,0.0,0.65,0.66,3.37,0.65,0.65,0.65,10845.0,7049.0,5000.0
2017-06-15,0.65,-0.02,-2.985,0.65,0.66,3.37,0.67,0.65,0.67,2350.0,1553.0,5000.0
2017-06-14,0.67,0.01,1.515,0.66,0.67,3.48,0.67,0.66,0.66,4330.0,2882.0,5000.0
2017-06-13,0.66,0.03,4.762,0.65,0.66,3.43,0.69,0.63,0.63,18995.0,12634.0,5000.0
2017-06-12,0.63,-0.01,-1.563,0.63,0.64,3.27,0.64,0.62,0.64,2925.0,1857.0,5000.0
2017-06-09,0.64,0.0,0.0,0.62,0.64,3.32,0.64,0.62,0.64,3040.0,1915.0,5000.0
2017-06-08,0.64,0.01,1.587,0.63,0.64,3.32,0.64,0.62,0.63,2140.0,1348.0,5000.0
2017-06-07,0.63,0.0,0.0,0.63,0.64,3.27,0.64,0.62,0.63,5230.0,3292.0,5000.0
2017-06-06,0.63,-0.01,-1.563,0.62,0.64,3.27,0.64,0.63,0.64,800.0,506.0,5000.0
2017-06-05,0.64,0.0,0.0,0.63,0.64,3.32,0.64,0.63,0.64,940.0,594.0,5000.0
2017-06-02,0.64,0.0,0.0,0.63,0.64,3.32,0.64,0.63,0.64,1647.0,1053.0,5000.0
2017-06-01,0.64,-0.01,-1.538,0.63,0.64,3.32,0.65,0.63,0.65,1677.0,1074.0,5000.0
2017-05-31,0.65,0.01,1.563,0.63,0.65,3.37,0.66,0.63,0.64,1470.0,950.0,5000.0
2017-05-29,0.64,0.0,0.0,0.63,0.64,3.32,0.66,0.63,0.64,4770.0,3053.0,5000.0
